date,DGS5,DGS30,spread,spread_EWM(1),spread_EWM(10),spread_EWM(20),spread_EWM(50),spread_EWM(100),spread_EWM(200),spread_EWM(500),spread_EWM(1000)
2014-07-02,0.0171,0.0346,-0.017499999999999998,-0.017393804564021904,-0.01748471712999569,-0.017908071545322552,-0.019238671199201283,-0.020398695572535118,-0.021183719250644904,-0.020066178108186283,-0.0170149055237585
2014-07-03,0.0174,0.0347,-0.017300000000000003,-0.01734690228192359,-0.0174722056627201,-0.01788691702362012,-0.019211090831851553,-0.020376450071683587,-0.021169720142684516,-0.020062183618151895,-0.017015111693223298
2014-07-07,0.0174,0.0344,-0.017,-0.01711563409383094,-0.017438117931281496,-0.017855035740107383,-0.01917921676211843,-0.020352049818035355,-0.021154640318906032,-0.020057755816855902,-0.01701510075778128
2014-07-08,0.017,0.0338,-0.016799999999999995,-0.01693527175445098,-0.0173922925410674,-0.01781718248936647,-0.019144941285116804,-0.020326388763605048,-0.021138894198463647,-0.020053045511160047,-0.017014945106820237
2014-07-09,0.0168,0.0337,-0.016900000000000002,-0.01691646015207479,-0.01735710986898354,-0.01778433484376107,-0.019112620857472326,-0.020301643360753473,-0.02112356900295695,-0.020048486879395082,-0.017014861932929684
2014-07-10,0.0166,0.0338,-0.017199999999999997,-0.017062803299399822,-0.017345931997990095,-0.017763444242629486,-0.019085102176937752,-0.02027925031406285,-0.02110938603394927,-0.0200443688234463,-0.017014995894097665
2014-07-11,0.0165,0.0334,-0.0169,-0.016980109560019687,-0.01731433740481028,-0.017732627180297333,-0.01905368255113938,-0.020254860633644994,-0.021094172249059562,-0.020039823285524172,-0.017014912688562932
2014-07-14,0.0168,0.0336,-0.0168,-0.01688934568725253,-0.017278037219470233,-0.01769939499468543,-0.01902129661807213,-0.020229932964090123,-0.021078654423107194,-0.020035140039765517,-0.017014757192774718
2014-07-15,0.017,0.0337,-0.0167,-0.016794301577572134,-0.017237388044705565,-0.017663839473823426,-0.018987959155671665,-0.020204471464759,-0.021062833740108172,-0.020030319301415543,-0.017014529463461183
2014-07-16,0.0171,0.0335,-0.0164,-0.016596764975108664,-0.017178697554074158,-0.017618943743818376,-0.018950814075090448,-0.020177038093491757,-0.021045988862019152,-0.020025072215097885,-0.017014084860148784
2014-07-17,0.0165,0.0327,-0.0162,-0.016398188565278745,-0.017110316411101553,-0.01756861166601211,-0.01891135464451409,-0.02014836907061719,-0.02102848499609446,-0.02001954397421497,-0.01701349589935937
2014-07-18,0.0169,0.0329,-0.016,-0.01619899702114303,-0.017032963638269064,-0.017513048864441574,-0.01886961641490493,-0.020118473987339236,-0.021010324714041725,-0.020013735018346406,-0.017012762694339604
2014-07-21,0.017,0.0326,-0.015599999999999996,-0.015899425372961958,-0.016933401745115494,-0.01744537742745714,-0.01882276867482359,-0.020085921487291897,-0.02099078838932887,-0.020007356768016727,-0.017011740674347384
2014-07-22,0.0168,0.0325,-0.015700000000000002,-0.01579970051303614,-0.016847920143208257,-0.017383717903808892,-0.01877805008268961,-0.020054333312550097,-0.020971686590507375,-0.020001132615916746,-0.01701079176460148
2014-07-23,0.0167,0.0326,-0.015899999999999997,-0.015849853317602337,-0.0167823772798816,-0.01733136826446215,-0.01873685867734164,-0.02002442189042155,-0.020953378592302178,-0.01999520681234854,-0.017009988245266748
2014-07-24,0.0172,0.033,-0.0158,-0.015824925898076693,-0.016714599459571836,-0.01727740317701757,-0.01869484848213659,-0.019994014722367077,-0.02093477849070679,-0.01998914544037263,-0.017009112996314614
2014-07-25,0.0169,0.032400000000000005,-0.015500000000000007,-0.01566246047001265,-0.016630969267947496,-0.01721484145198195,-0.018649172416367467,-0.019961676431629966,-0.020915165665185847,-0.019982659762145912,-0.017008021407730896
2014-07-28,0.0173,0.0326,-0.015299999999999998,-0.015481228852318807,-0.016539499149587505,-0.017147518513759476,-0.018601315354171522,-0.019928141341031082,-0.02089490488454278,-0.01997589490665352,-0.01700678598006508
2014-07-29,0.017,0.0322,-0.015199999999999998,-0.015340613889755888,-0.01644760431881001,-0.01707912158172087,-0.01855273856348195,-0.01989413785074944,-0.0208743594376089,-0.01996899576729812,-0.017005479154801946
2014-07-30,0.0177,0.0331,-0.015399999999999997,-0.015370307001513058,-0.0163758520530073,-0.01702021299053773,-0.018507735041395457,-0.019861826432671422,-0.02085461257169455,-0.019962395900293733,-0.01700431796747604
2014-07-31,0.0176,0.0332,-0.0156,-0.01548515361028279,-0.016322793480003626,-0.01697043842036991,-0.01846624984134375,-0.019831193903392844,-0.02083566116068849,-0.019956094837398727,-0.017003302303885835
2014-08-01,0.0167,0.0329,-0.0162,-0.015842576975574136,-0.016314407853967858,-0.016943463199237906,-0.018433932985629006,-0.019805101451623872,-0.020818944530051574,-0.019950669838752558,-0.01700272133848434
2014-08-04,0.0166,0.033,-0.0164,-0.016121288554237088,-0.016320245257291845,-0.01692445306392531,-0.018404943266974137,-0.019780640422272136,-0.020803011731867004,-0.019945541841782776,-0.01700228545073929
2014-08-05,0.0166,0.032799999999999996,-0.016199999999999996,-0.01616064428181011,-0.016312054604921727,-0.016899135162079346,-0.01837353139073998,-0.019754925484674998,-0.02078641768705098,-0.019940132722698747,-0.01700170525591203
2014-08-06,0.0166,0.0327,-0.0161,-0.016130322139097715,-0.01629762682741776,-0.016871231964199495,-0.01834115790125033,-0.019728684251253768,-0.020769525414876037,-0.01993458732647546,-0.01700105318265218
2014-08-07,0.016,0.0323,-0.016300000000000002,-0.016215161072077256,-0.01629778812065587,-0.016851303404452827,-0.018312106959070016,-0.019704074058390586,-0.020753417266715892,-0.019929339059124803,-0.017000546227409596
2014-08-08,0.016200000000000003,0.0323,-0.0161,-0.01615758053518061,-0.016284358809594415,-0.016825114257289272,-0.018280637613011453,-0.019678211952440572,-0.02073664879219076,-0.019923809898642158,-0.016999895031689704
2014-08-11,0.016200000000000003,0.032400000000000005,-0.016200000000000003,-0.016178790267748332,-0.016278636385112805,-0.016803341148394053,-0.018251052114497495,-0.019653259702002226,-0.020720303439439643,-0.019918433425950854,-0.01699931663552054
2014-08-12,0.0163,0.0327,-0.0164,-0.016289395134286202,-0.016286861872019696,-0.016789303297580792,-0.01822474308829401,-0.019629927445389512,-0.0207047397988275,-0.019913353774830524,-0.01699888328868133
2014-08-13,0.0159,0.032400000000000005,-0.016500000000000004,-0.016394697567339245,-0.016301295757369508,-0.016779241858282123,-0.018200240215153776,-0.019607485658006275,-0.020689594630757552,-0.019908426117586555,-0.01699852257288751
2014-08-14,0.0158,0.032,-0.0162,-0.01629734878357896,-0.016294441094270862,-0.016759111269682173,-0.018171835922896517,-0.01958306017302731,-0.020673425735285404,-0.01990307279396547,-0.016997945221372227
2014-08-15,0.0155,0.0313,-0.0158,-0.016048674391673682,-0.016261005864779125,-0.016725801923078303,-0.01813816939037514,-0.019555949567913917,-0.020655876990818733,-0.01989715012029874,-0.016997079103516003
2014-08-18,0.0158,0.032,-0.0162,-0.016124337195854457,-0.016256883211099495,-0.01670755329293438,-0.018110670189475733,-0.019531905995170958,-0.020639834064580635,-0.01989181369519339,-0.016996502830364645
2014-08-19,0.0159,0.0321,-0.016199999999999996,-0.01616216859793163,-0.01625304150527506,-0.016689949317423524,-0.018083572560110388,-0.019508040814021188,-0.02062385114740105,-0.01988648528196486,-0.01699592699116576
2014-08-20,0.0165,0.0322,-0.0157,-0.01593108429895236,-0.01621571216000881,-0.016655635206795964,-0.018049782126370022,-0.01948077221611167,-0.02060612830556399,-0.01988044325701626,-0.016994990116736462
2014-08-21,0.016399999999999998,0.0319,-0.0155,-0.015715542149469908,-0.01616742847814401,-0.016615601983043456,-0.018013650223475966,-0.019452273942446727,-0.0205877519440814,-0.01987412167371704,-0.016993909364532243
2014-08-22,0.0168,0.0316,-0.014800000000000004,-0.015257771074728293,-0.01607522410952787,-0.01655274269397264,-0.01796812927975527,-0.01941897677397374,-0.020566925396396186,-0.019866799440118793,-0.016992323400047398
2014-08-25,0.0169,0.0313,-0.014400000000000003,-0.014828885537361027,-0.01596231754634775,-0.01647825257903515,-0.01791760727197127,-0.01938306401340404,-0.020544737513695465,-0.019858911006466997,-0.016990449480537188
2014-08-26,0.0168,0.0315,-0.014700000000000001,-0.01476444276868028,-0.015877276654738953,-0.016416753862346256,-0.017872066239972142,-0.01934956314581171,-0.020523711730295335,-0.01985146727596567,-0.016988793827019292
2014-08-27,0.0165,0.0311,-0.014599999999999998,-0.01468222138433999,-0.015791262549813757,-0.01635395628760767,-0.017825772300304642,-0.019315594928748344,-0.020502404778966844,-0.0198438904332168,-0.016987067136903764
2014-08-28,0.0163,0.0308,-0.014500000000000002,-0.014591110692169913,-0.015704339187445886,-0.016289904943666368,-0.017778736432539997,-0.019281162875234882,-0.020480817738008063,-0.01983618068497022,-0.016985269465753076
2014-08-29,0.0163,0.030899999999999997,-0.014599999999999998,-0.014595555346084957,-0.015630024841423493,-0.01623154961215291,-0.01773379694643354,-0.01924770014463125,-0.020459670862494745,-0.019828626765451135,-0.01698354542628765
2014-09-02,0.0169,0.0317,-0.0148,-0.01473185178202834,-0.015570468111407103,-0.01618045858367453,-0.01769176516434868,-0.019215694451335478,-0.02043925159024261,-0.019821362638325037,-0.01698196614379113
2014-09-03,0.0169,0.0315,-0.014600000000000002,-0.01465650790658357,-0.015501165839164688,-0.016124144642200036,-0.017647494977993505,-0.019182489449195463,-0.02041818753671371,-0.019813820540311323,-0.016980243402787035
2014-09-04,0.0171,0.0321,-0.014999999999999996,-0.014839703689739001,-0.015465535343606089,-0.01608415249884122,-0.017609607074754688,-0.019152409511118667,-0.020398645280406056,-0.019806867535513663,-0.016978811248501577
2014-09-05,0.0169,0.0323,-0.015400000000000004,-0.015128888882131781,-0.01546089524922982,-0.016059850093080603,-0.017578002898160784,-0.019125430325926174,-0.020380618875075165,-0.019800502702919984,-0.01697766945312905
2014-09-08,0.0172,0.0323,-0.015100000000000002,-0.015114215164223574,-0.015435440450615881,-0.01602580402868457,-0.017542578815379024,-0.019096496336373444,-0.020361578389998306,-0.01979371417374989,-0.016976311564811244
2014-09-09,0.0176,0.0323,-0.014700000000000001,-0.014905476813748703,-0.015383752376726362,-0.01597884355970799,-0.01750196441742713,-0.019064904053600736,-0.02034116724770604,-0.019786358196406104,-0.016974665437313238
2014-09-10,0.0179,0.0326,-0.014699999999999998,-0.014802335511161117,-0.015335855800228502,-0.015933607819179914,-0.017461951142642488,-0.019033547512168292,-0.02032083264973517,-0.019779013273879292,-0.016973020549977135
2014-09-11,0.0179,0.0327,-0.0148,-0.01480116547034459,-0.01529843467272498,-0.015893561821035695,-0.017423956814974845,-0.01900314300839711,-0.020300934703428607,-0.019771823784182966,-0.01697144921298545
2014-09-12,0.0183,0.0335,-0.015200000000000002,-0.015000777668960005,-0.015291580207822217,-0.015869091845952955,-0.01739223007746203,-0.018975837074908297,-0.02028255278985142,-0.019765222646296703,-0.016970168295691212
2014-09-15,0.018000000000000002,0.0334,-0.015399999999999997,-0.015200486348483675,-0.015299109896535854,-0.015852561664836076,-0.01736382329322678,-0.018950170150016005,-0.02026496037680352,-0.019758920183386857,-0.016969032956892845
2014-09-16,0.0178,0.0336,-0.015799999999999998,-0.015500316374931888,-0.01533381027032795,-0.015850711634554347,-0.017341536024059176,-0.018927564722614865,-0.02024887490477341,-0.019753204669837748,-0.016968187691805046
2014-09-17,0.0182,0.0337,-0.0155,-0.015500158168153592,-0.015345296927039637,-0.015838381499462543,-0.017315303562784927,-0.018902975329436897,-0.02023176904571104,-0.01974706465465366,-0.016967126155952878
2014-09-18,0.018500000000000003,0.0336,-0.015099999999999995,-0.015300066871473237,-0.015328378946341774,-0.015812450234951713,-0.017283761891290265,-0.018875700004860513,-0.020213286599729083,-0.019740356445962386,-0.01696577621842502
2014-09-19,0.0183,0.0329,-0.014599999999999998,-0.014950022753237893,-0.015278243481538323,-0.01576991501308531,-0.01724556825319393,-0.01884504236290536,-0.020193072799704146,-0.01973293658429035,-0.01696406580695823
2014-09-22,0.018000000000000002,0.032799999999999996,-0.014799999999999994,-0.014875010232018704,-0.015245386496727473,-0.015735923036629414,-0.017210780583976747,-0.01881604620061384,-0.020173654747776132,-0.01972581653719801,-0.016962501275356236
2014-09-23,0.0178,0.0325,-0.014700000000000001,-0.014787504448393204,-0.015207981506230784,-0.015699653361462885,-0.01717508161543942,-0.018786548753438666,-0.020153949331023383,-0.019718562851040653,-0.016960865628067343
2014-09-24,0.0182,0.032799999999999996,-0.014599999999999995,-0.014693751866558882,-0.01516635080828518,-0.015661188838699644,-0.017138484901524455,-0.018756553820217334,-0.020133957654999292,-0.0197111757336022,-0.0169591589207408
2014-09-25,0.0175,0.0322,-0.014699999999999998,-0.014696875939238135,-0.015134466115724478,-0.015627598373347828,-0.017103844881671718,-0.018727497718354743,-0.020114400628273254,-0.019703944015891605,-0.01695752578781978
2014-09-26,0.018000000000000002,0.0322,-0.014199999999999997,-0.01444843773268993,-0.01507066564160529,-0.015577752411476185,-0.01706261223762975,-0.018695076636150342,-0.020093117433235587,-0.01969600163436493,-0.016955532448146866
2014-09-29,0.0177,0.0318,-0.014100000000000001,-0.014274218783270896,-0.015004480208427469,-0.015526199211431143,-0.017020563303141754,-0.018662179962992072,-0.020071553965814736,-0.0196879268764307,-0.01695346832400295
2014-09-30,0.0178,0.0321,-0.014299999999999997,-0.014287109394708807,-0.014956503257561423,-0.015483456910157421,-0.016981966254965945,-0.018630958479038933,-0.020050790563892428,-0.01968015280816444,-0.01695155031952153
2014-10-01,0.0169,0.031200000000000002,-0.014300000000000004,-0.014293554698122745,-0.014911844378273312,-0.0154422372242925,-0.01694393275767659,-0.01859996819860374,-0.02003010470974897,-0.019672390403458345,-0.01694963375877759
2014-10-02,0.017,0.0315,-0.014499999999999999,-0.014396777355213922,-0.014883858130290478,-0.015409444322840813,-0.016909289199882393,-0.018570638049297143,-0.02001021540358226,-0.01966492818398352,-0.01694786319780077
2014-10-03,0.0173,0.0313,-0.014000000000000002,-0.014198388671694519,-0.014823856106282694,-0.015360427355053854,-0.01686806588071508,-0.018537948894908347,-0.01998860231157856,-0.019656755847959062,-0.01694573258722298
2014-10-06,0.017,0.031200000000000002,-0.0142,-0.014199194335859266,-0.014781543611911427,-0.015320099365813604,-0.016830275788701124,-0.01850693151413619,-0.01996778899075215,-0.01964888427633973,-0.016943748128705582
2014-10-07,0.016399999999999998,0.030600000000000002,-0.014200000000000004,-0.014199597167932636,-0.01474213470345321,-0.015281199686464653,-0.016793035717798756,-0.018476143388522027,-0.01994705332223358,-0.019641024509355048,-0.016941765163604707
2014-10-08,0.015700000000000002,0.030699999999999998,-0.014999999999999996,-0.014599798585457183,-0.014759595262243762,-0.015271440456605244,-0.016767659411851606,-0.01845130014403513,-0.01992927067168124,-0.019634330425598086,-0.01694036185048048
2014-10-09,0.0158,0.030699999999999998,-0.014899999999999997,-0.014749899293008175,-0.01476909526221886,-0.015258557629374751,-0.016741237162152204,-0.018425925842020106,-0.01991119492074568,-0.019627502149472877,-0.01693888732548914
2014-10-10,0.0155,0.030299999999999997,-0.014799999999999997,-0.014774949646527417,-0.014771184872904743,-0.01524266313089184,-0.016713784420291904,-0.018400024487245207,-0.019892827193184436,-0.019620539889268984,-0.016937341644303446
2014-10-14,0.014499999999999999,0.029500000000000002,-0.015000000000000003,-0.014924983215555718,-0.014787675826118677,-0.015233971160574166,-0.016689224012360126,-0.01837557487876444,-0.019875185736132714,-0.0196138672600894,-0.016935940683062846
2014-10-15,0.0137,0.0292,-0.0155,-0.015253564235281881,-0.014838753096264002,-0.015243483371268044,-0.016672190733009976,-0.01835490245315012,-0.01985941297462208,-0.019607926677887594,-0.016934902334232012
2014-10-16,0.0139,0.0294,-0.0155,-0.015384996643139704,-0.01488594427036751,-0.015252639961533313,-0.01665541074671105,-0.018334384416160036,-0.019843699358082233,-0.019601995022329215,-0.01693386476758755
2014-10-17,0.0144,0.0298,-0.0154,-0.015392740311196864,-0.014922470147753584,-0.015257891538034455,-0.016637449299252833,-0.01831330103801554,-0.019827684247904445,-0.019595927892098665,-0.0169327556754604
2014-10-20,0.0141,0.0296,-0.015500000000000002,-0.01544722142297069,-0.014963339091525585,-0.015266506172881606,-0.016621184335066142,-0.018293093243141257,-0.019812089506449203,-0.019590014255061506,-0.016931719723567173
2014-10-21,0.0144,0.03,-0.0156,-0.015524212201946655,-0.01500822198073822,-0.015278354469693932,-0.01660658966999372,-0.018273754221403933,-0.0197969134903149,-0.0195842538711852,-0.01693075685459336
2014-10-22,0.0146,0.0301,-0.015499999999999998,-0.015512058626067506,-0.015042769052223291,-0.015286217531908921,-0.01659078269278038,-0.018253841421065287,-0.019781434073335435,-0.019578357777700523,-0.01692972241028249
2014-10-23,0.0152,0.0305,-0.0153,-0.015405821819270284,-0.015060780233100712,-0.015286705787093617,-0.01657235415707284,-0.0182326415293182,-0.019765292233790983,-0.01957218183269238,-0.01692854414835009
2014-10-24,0.0152,0.0305,-0.0153,-0.015352859188315802,-0.015077479306516827,-0.015287176104798681,-0.016554197980738632,-0.018211599462393036,-0.0197492108228832,-0.019566015161743132,-0.016927366773692228
2014-10-27,0.0151,0.0304,-0.0153,-0.015326416682778232,-0.015092968696929764,-0.015287629188447487,-0.016536309876477067,-0.01819071396427688,-0.019733189597953234,-0.019559857749891222,-0.016926190285589577
2014-10-28,0.015300000000000001,0.030600000000000002,-0.015300000000000001,-0.015313205115908921,-0.015107341919484013,-0.015288065710799612,-0.01651868563189659,-0.0181699837901122,-0.019717228317434977,-0.019553709582202237,-0.01692501468332346
2014-10-29,0.0161,0.030600000000000002,-0.014500000000000002,-0.014906552917793513,-0.015065280390630913,-0.015260291610874136,-0.01648992225438434,-0.018143672179880305,-0.019698446821507478,-0.019546416086634207,-0.016923261649113418
2014-10-30,0.0158,0.0304,-0.014599999999999998,-0.014753267103073096,-0.015033130909120899,-0.015237048122774663,-0.016463006524259992,-0.018118272801264122,-0.01968009549914758,-0.019539277849691058,-0.01692158222216305
2014-10-31,0.016200000000000003,0.030699999999999998,-0.014499999999999996,-0.0146266296868693,-0.01499637145749803,-0.01521113216031603,-0.016435063205743523,-0.01809234546219695,-0.019661452894551523,-0.01953200602289723,-0.016919831774219688
2014-11-03,0.0163,0.030699999999999998,-0.0144,-0.01451331311436097,-0.014955332945944026,-0.01518264255353668,-0.01640610770472647,-0.018065894171823388,-0.01964252012805771,-0.01952460081385862,-0.016918010360838124
2014-11-04,0.0163,0.0305,-0.0142,-0.014356655361976686,-0.01490345151790186,-0.015148165473983176,-0.01637473299437785,-0.018038206706769432,-0.019622938525870808,-0.019516918143498374,-0.01691604575655242
2014-11-05,0.0163,0.030600000000000002,-0.014300000000000004,-0.014328327572926404,-0.01486207350709361,-0.015118437063313454,-0.016345240065371615,-0.018011440548448422,-0.01960378981092639,-0.01950939127751129,-0.016914154909814384
2014-11-06,0.0167,0.030899999999999997,-0.014199999999999997,-0.014264163664080258,-0.014816748456696671,-0.01508627734402657,-0.01631475851351362,-0.01798415691745898,-0.01958435291758497,-0.019501731433150645,-0.016912193209565753
2014-11-07,0.016,0.0304,-0.0144,-0.014332081896812003,-0.01478826068368437,-0.015062269716505835,-0.0162875638662972,-0.017958506696857838,-0.01956570787429008,-0.019494371601267716,-0.01691037753468377
2014-11-10,0.0165,0.030899999999999997,-0.014399999999999996,-0.014366040964598944,-0.014761757102157325,-0.015039123198718097,-0.01626076712128286,-0.01793304638443719,-0.019547132424864118,-0.0194870228077287,-0.016908563226206763
2014-11-12,0.0165,0.030899999999999997,-0.014399999999999996,-0.014388680325131409,-0.014735453261296348,-0.015016046828738555,-0.016233998830406327,-0.017907599969851726,-0.019528562274480726,-0.019479674870100827,-0.01690674902686526
2014-11-13,0.016399999999999998,0.0308,-0.014400000000000003,-0.014395148711211229,-0.014711201318759762,-0.014993849002736615,-0.016207631921357785,-0.017882344278329604,-0.01951006186305718,-0.019472337979893815,-0.01690493619447811
2014-11-14,0.016200000000000003,0.0304,-0.014199999999999997,-0.014291069395256647,-0.01467443939303451,-0.014965300697883405,-0.016178786315508484,-0.017855838139643424,-0.01949090954962914,-0.019464723263863396,-0.016902980096184753
2014-11-17,0.016399999999999998,0.030600000000000002,-0.014200000000000004,-0.014244065835691508,-0.014640489032767564,-0.01493783118677547,-0.01615037223037809,-0.01782953044336711,-0.019471829120659576,-0.01945711999375122,-0.01690102547159181
2014-11-18,0.0163,0.0305,-0.0142,-0.014221683188821648,-0.014609112201828109,-0.014911396037783386,-0.01612238272434957,-0.01780341959422079,-0.019452820286147122,-0.01944952815105916,-0.016899072319503532
2014-11-19,0.0166,0.0308,-0.0142,-0.014210756227484673,-0.014580094155536426,-0.014885952906729257,-0.016094810981329213,-0.017777504011321776,-0.019433882757405922,-0.019441947717322727,-0.016897120638725262
2014-11-20,0.016399999999999998,0.0305,-0.014100000000000001,-0.014155160944564878,-0.014546175802976862,-0.014857890988427493,-0.016066216884197782,-0.01775106313839012,-0.019414655778335465,-0.019434234280392853,-0.01689509812092841
2014-11-21,0.0163,0.0302,-0.013900000000000003,-0.014027330803919942,-0.014500691376025339,-0.014823746156778953,-0.016035183408132477,-0.017723382210180574,-0.019394780050052643,-0.01942624366202155,-0.016892932516610226
2014-11-24,0.016200000000000003,0.0301,-0.013899999999999996,-0.013963603167910753,-0.01445855285290681,-0.014790870461431287,-0.016004611605443406,-0.017695907951530955,-0.019374978817015494,-0.01941826504782297,-0.016890768543358876
2014-11-25,0.0158,0.0297,-0.0139,-0.013931786048245005,-0.01441949467216496,-0.014759213101559237,-0.015974494122669016,-0.01766863870916078,-0.019355251779441886,-0.019410298418416346,-0.016888606199851608
2014-11-26,0.015600000000000001,0.029500000000000002,-0.013900000000000001,-0.01391588914304028,-0.014383274957297914,-0.01472872556256255,-0.015944823737264437,-0.017641572844594867,-0.019335598638904206,-0.019402343754456104,-0.016886445484766876
2014-11-28,0.0149,0.028900000000000002,-0.014000000000000002,-0.013971967611359706,-0.014354855155330911,-0.014702027567746695,-0.015916640374473975,-0.017615246177892365,-0.019316312824279466,-0.01939453458547945,-0.01688435724712221
2014-12-01,0.0152,0.029500000000000002,-0.014300000000000002,-0.01415942122844917,-0.014350816658837794,-0.014687336460809833,-0.01589322982579874,-0.0175912863966699,-0.019298183892467072,-0.019387170802436852,-0.016882487616388147
2014-12-02,0.0159,0.03,-0.014099999999999998,-0.014127729390791694,-0.014332473320392138,-0.014665926768683628,-0.015867280607271102,-0.017566062409121556,-0.019279400576920756,-0.019379529036833643,-0.01688047471142726
2014-12-03,0.0161,0.029900000000000003,-0.013800000000000003,-0.013958577405322076,-0.014293769878083456,-0.014634437066894726,-0.015837386719440738,-0.017538861840414324,-0.019259604145031556,-0.019371465197728484,-0.01687824630487452
2014-12-04,0.0159,0.0294,-0.013499999999999998,-0.0137256482967857,-0.014236401888087273,-0.014593277637335839,-0.01580361037876052,-0.017509700151777385,-0.01923879855678542,-0.019362979945031958,-0.01687580256571679
2014-12-05,0.0169,0.0297,-0.012800000000000002,-0.013259178967034104,-0.014133136973001191,-0.014528358279826514,-0.015760236423988355,-0.01747570545930222,-0.019215543043110017,-0.01935349590492702,-0.016872854321577233
2014-12-08,0.0167,0.028999999999999998,-0.012299999999999998,-0.012777708279477334,-0.01400199601177648,-0.014447860437668042,-0.015710302133592608,-0.01743835872951834,-0.01919056943100639,-0.019343303638304905,-0.01686954663424944
2014-12-09,0.0163,0.0287,-0.012400000000000001,-0.012588484471760236,-0.013887912266709532,-0.014374035075723103,-0.015662563207690706,-0.017402014266881895,-0.019166050841655326,-0.019333271197508793,-0.01686631377093193
2014-12-10,0.0158,0.028300000000000002,-0.0125,-0.012544198977768902,-0.013789492115168677,-0.014306610045558985,-0.015616984681561093,-0.017366664150927153,-0.019141985481930586,-0.019323398331734302,-0.016863155672886283
2014-12-11,0.016200000000000003,0.028399999999999998,-0.012199999999999996,-0.012372015394343211,-0.013677220411076366,-0.014230962164636507,-0.015567771183038998,-0.01732941687058979,-0.019116927728922595,-0.019313106895897842,-0.01685978297541057
2014-12-12,0.015300000000000001,0.0275,-0.012199999999999999,-0.012285986688941987,-0.013573260062682111,-0.01415816517207751,-0.015519297283535988,-0.01729244926293082,-0.01909196416521783,-0.019302830938899476,-0.016856412819600323
2014-12-15,0.0158,0.0274,-0.0116,-0.011942951459830126,-0.013434862349146402,-0.014066634244964644,-0.015462920313528326,-0.017251436174202408,-0.019064929300879795,-0.019291703696507765,-0.016852611270705586
2014-12-16,0.015300000000000001,0.0269,-0.0116,-0.011771465260672758,-0.01330657798456266,-0.013978529495512574,-0.0154073885678697,-0.01721073068000359,-0.01903799599932808,-0.019280593186235692,-0.016848812586325222
2014-12-17,0.0161,0.0274,-0.011300000000000001,-0.011535725434371414,-0.013166700479663748,-0.013883014214068345,-0.015348378343036215,-0.017168170132978992,-0.019010081617158624,-0.019269066062725826,-0.01684479981093992
2014-12-18,0.0168,0.0282,-0.0114,-0.011467861681414204,-0.013043881537807818,-0.013794612012036451,-0.01529168658349321,-0.017126648269191087,-0.01898263273324541,-0.019257700699603454,-0.016840862374421606
2014-12-19,0.0166,0.0277,-0.011099999999999999,-0.011283929437072841,-0.012909089142431827,-0.013698823769010436,-0.015231536891169467,-0.01708327838249891,-0.01895420496563899,-0.01924591915368863,-0.016836710964228112
2014-12-22,0.0167,0.0275,-0.0108,-0.0110419637952854,-0.012763187439012722,-0.013595928929645477,-0.015167982422890126,-0.017038074751977196,-0.018924802117125904,-0.01923372207409372,-0.01683234574793876
2014-12-23,0.0176,0.0285,-0.0109,-0.010970981762222163,-0.01263458091791652,-0.013500372727149759,-0.01510680867605837,-0.016993928416106297,-0.018895870103378253,-0.019221687730333725,-0.016828056128924306
2014-12-24,0.0176,0.028300000000000002,-0.010700000000000001,-0.01083549075186524,-0.012501320710587427,-0.013401251435330108,-0.015043680830858875,-0.01694867403188404,-0.01886632563536284,-0.019209382676589705,-0.01682362512745947
2014-12-26,0.0175,0.0281,-0.010599999999999998,-0.010678496867369216,-0.012361907869022212,-0.013298866623579679,-0.014979185055605316,-0.016902723796958827,-0.018836428447690012,-0.019196934502967403,-0.016819122040866694
2014-12-29,0.0172,0.0278,-0.010599999999999998,-0.010633641508474257,-0.012233533466232103,-0.013200468560119489,-0.014915672802440128,-0.016857121200118542,-0.01880664406687156,-0.019184505080577285,-0.016814622350341073
2014-12-30,0.0168,0.0276,-0.0108,-0.010722366042930318,-0.012129696771631815,-0.013113158939096422,-0.014856026218541072,-0.01681330999578972,-0.01877769515573653,-0.01917238352092308,-0.016810270753699615
2014-12-31,0.0165,0.0275,-0.011,-0.010865660992924027,-0.012048313143115271,-0.013036476318741162,-0.01480018307546738,-0.01677127596199131,-0.018749578417491492,-0.019160569340737933,-0.016806067134641937
2015-01-02,0.0161,0.0269,-0.0108,-0.010821426218299462,-0.011952907183167476,-0.012952750114602972,-0.014741497371699294,-0.016727815646432657,-0.018720745381542885,-0.01914846710213739,-0.016801718982833266
2015-01-05,0.015700000000000002,0.026000000000000002,-0.0103,-0.010522132244183633,-0.011827762924876738,-0.012853773855643014,-0.014676396070598008,-0.01668104986760444,-0.018690208535404717,-0.019135659409861172,-0.01679701214511926
2015-01-06,0.015,0.0252,-0.0102,-0.010349969708327189,-0.011705590725554929,-0.01275507987327468,-0.01461084159907113,-0.016633914128741375,-0.01865942491923555,-0.019122726314612447,-0.016792236469309718
2015-01-07,0.0147,0.0252,-0.0105,-0.010427482835885633,-0.011615830780793972,-0.012671474721427939,-0.014550693241881456,-0.016589319350671025,-0.018629845562611203,-0.01911024691950085,-0.016787681566410778
2015-01-08,0.015,0.0259,-0.0109,-0.010667610665306065,-0.011562930984948105,-0.012605995937725498,-0.01449732373978767,-0.01654797186175094,-0.01860182814222327,-0.01909836522846309,-0.016783419649836647
